sugar-growth,gini,initial-sugar
2,0.503454974,12.21
2,0.496154559,12.528
2,0.509719943,12.142
2,0.481873317,12.776
2,0.516359662,12.562
2,0.521066777,12.272
2,0.492741499,12.832
2,0.481108584,12.686
2,0.511802805,12.614
3,0.508261918,12.626
3,0.476464511,12.358
3,0.516490775,12.512
3,0.514163336,12.288
3,0.506081392,12.472
3,0.498914689,12.424
3,0.495586022,12.55
3,0.492052182,11.944
3,0.485635316,12.482
3,0.515830341,12.576
3,0.509327535,12.882
3,0.495934571,12.652
3,0.498933277,12.722
3,0.524742623,12.946
3,0.49646941,12.442
3,0.514964896,12.41
3,0.509694912,12.236
3,0.491484826,12.492
3,0.508145485,12.492
3,0.498029664,12.592
3,0.49955937,12.566
3,0.504258985,12.324
3,0.511472811,12.558
3,0.506603024,12.272
3,0.493147839,12.556
3,0.497953428,12.674
3,0.494645354,12.498
3,0.495494602,12.454
3,0.505699676,12.106
3,0.50625899,12.922
3,0.508206165,12.652
3,0.501215932,12.528
3,0.495805731,12.21
3,0.505999058,12.392
3,0.49353695,12.598
3,0.524833011,12.728
3,0.49642336,13.016
3,0.480854813,12.436
3,0.504531604,12.526
3,0.524672384,12.54
3,0.492479016,12.398
3,0.505017665,12.156
3,0.496061401,12.47
3,0.512108471,12.522
3,0.482227319,12.882
3,0.50058096,12.646
3,0.512859792,12.83
3,0.509539515,12.41
3,0.494302662,12.356
3,0.503941464,12.554
3,0.491996963,12.486
3,0.510000188,12.224
3,0.51007997,12.33
3,0.473183365,12.234
3,0.485925454,12.588
3,0.493145277,12.408
3,0.501523304,12.394
3,0.522926121,12.044
3,0.479569902,12.876
3,0.50342292,12.352
3,0.491919321,12.756
3,0.501917224,12.746
3,0.515874721,12.722
3,0.491814832,12.572
3,0.496177509,12.63
3,0.486920756,12.372
3,0.505747235,12.5
3,0.516364297,12.394
3,0.489738936,12.26
3,0.514878454,12.656
3,0.506460426,12.19
3,0.501218853,12.834
3,0.501948794,12.542
3,0.516472194,12.418
3,0.493008567,12.314
3,0.518927855,12.596
3,0.500642833,12.114
3,0.49806492,12.39
3,0.492576539,12.378
3,0.513436677,12.856
3,0.506549533,12.404
3,0.52978919,12.348
3,0.507426187,12.452
3,0.513112085,12.616
3,0.500705293,12.214
3,0.513307817,12.478
3,0.513474338,12.352
3,0.506137756,12.278
3,0.522343038,12.446
3,0.48173705,12.334
3,0.498368088,12.334
3,0.493328734,12.782
3,0.502227392,12.632
3,0.503384211,12.126
3,0.492098947,12.684
3,0.49884125,12.484
3,0.501414085,12.82
3,0.504914916,12.24
3,0.502722348,12.46
3,0.499321237,12.692
3,0.499228319,12.448
3,0.507673435,12.554
3,0.481971761,12.79
3,0.527866743,12.542
3,0.510563501,12.668
3,0.514457476,12.44
3,0.472821126,12.39
3,0.512508168,12.348
3,0.511117787,12.41
3,0.491167787,12.476
3,0.502719841,12.352
3,0.500692996,12.376
3,0.518472419,12.544
3,0.50267334,12.398
3,0.496733619,12.464
3,0.492841962,12.358
3,0.501054414,12.524
3,0.493128483,12.692
3,0.487361863,12.324
3,0.503321064,12.5
3,0.511866104,12.254
3,0.489734952,12.156
3,0.486861315,12.664
3,0.509542654,12.112
3,0.49802717,12.536
3,0.493441673,12.218
3,0.508597685,12.776
3,0.499489517,12.54
3,0.499637729,12.526
3,0.50645158,12.68
3,0.510431761,12.518
3,0.509438002,12.872
3,0.506992333,12.4
3,0.497439267,12.448
3,0.501038032,12.6
3,0.503695771,12.816
3,0.501295183,12.56
3,0.510023107,12.406
3,0.525356565,12.704
3,0.498018098,12.596
3,0.50966767,12.854
3,0.512149233,12.276
3,0.513085147,12.558
3,0.499031605,12.604
3,0.479682498,12.446
3,0.505208897,12.614
3,0.491206176,12.416
3,0.509914054,12.26
3,0.50187503,12.708
3,0.488475328,12.536
3,0.491210264,12.284
3,0.502396062,12.824
3,0.502526863,12.842
3,0.528397998,12.418
3,0.503288634,12.58
3,0.500753568,12.572
3,0.49887453,12.958
3,0.511951872,12.196
3,0.495119753,12.296
3,0.507148596,12.628
3,0.495287852,12.376
3,0.498463301,12.81
3,0.494828455,12.406
3,0.50344805,12.718
3,0.521948744,12.524
3,0.496659555,12.532
3,0.499780438,12.758
3,0.498886805,12.504
3,0.496003949,12.198
3,0.493207775,12.314
3,0.493600307,12.402
3,0.486481762,12.502
3,0.500634174,12.454
3,0.512446985,12.26
3,0.516849645,12.604
3,0.500578189,12.484
3,0.51012519,12.652
3,0.5073602,12.326
3,0.508198421,12.5
3,0.502871415,12.618
3,0.491369451,12.104
3,0.497868659,12.462
3,0.49986462,12.44
3,0.513094105,12.258
3,0.503714619,12.296
3,0.499257731,12.768
3,0.515123296,12.718
3,0.498078165,12.4
3,0.515259478,12.33
3,0.502967764,12.792
3,0.493988865,12.542
3,0.505591442,12.634
3,0.502917435,12.656
3,0.525274359,12.748
3,0.507284259,12.67
3,0.503771434,12.222
3,0.513706443,12.216
3,0.514439333,12.588
3,0.491983715,12.674
3,0.490923136,12.672
1,0.46903132,12.962
1,0.469124595,12.936
1,0.477610286,13.07
1,0.477413514,12.914
1,0.472871879,13.024
1,0.470887228,13.568
1,0.461163044,13.046
1,0.469536381,12.684
1,0.4802517,12.842
1,0.483864922,12.844
1,0.45906901,12.87
1,0.468033049,13.008
1,0.468389997,13.116
1,0.457673427,13.02
1,0.478846826,13.052
1,0.464101834,12.792
1,0.461345741,12.744
1,0.481077969,13.086
1,0.454598054,12.834
1,0.485600809,12.73
1,0.47083188,12.856
1,0.474890293,12.952
1,0.462310321,13.396
1,0.474028257,12.83
1,0.467401805,12.994
1,0.481480775,13.08
1,0.460648838,13.194
1,0.467259412,12.696
1,0.498826185,12.954
1,0.488417931,13.3
1,0.473734105,13.084
1,0.477461732,13.012
1,0.482251252,12.7
1,0.47375658,12.982
1,0.462750701,13.156
1,0.467187044,13.212
1,0.477888406,12.79
1,0.464941138,12.968
1,0.4660778,12.86
1,0.482511301,13.266
1,0.459540671,13.026
1,0.480033472,12.978
1,0.490833193,12.792
1,0.482730673,13.366
1,0.469990667,12.958
1,0.452162068,13.026
1,0.480201479,13.126
1,0.476391806,13.062
1,0.460482114,12.73
1,0.463933669,12.94
1,0.462184963,13.012
1,0.459614734,13.286
1,0.458192438,13.124
1,0.47626024,12.59
1,0.473938052,13.126
1,0.471770541,13.092
1,0.461555131,13.052
1,0.474740921,13.11
1,0.461987703,13.06
1,0.46482276,12.67
1,0.465370035,13.006
1,0.468968017,12.976
1,0.467207369,13.286
1,0.475350027,13.152
1,0.46825375,13.108
1,0.460113479,12.642
1,0.462896759,12.938
1,0.49834435,13.308
1,0.463935515,12.872
1,0.465843735,13.252
1,0.490834126,12.972
1,0.480809184,12.874
1,0.477368856,12.976
1,0.484396023,13.14
1,0.478073287,12.802
1,0.481791671,12.93
1,0.46349367,12.906
1,0.472028425,13.24
1,0.477109369,13.174
1,0.471035968,13.03
1,0.470838131,13.266
1,0.467867116,13.2
1,0.466970843,13.194
1,0.468786189,12.944
1,0.455080135,12.962
1,0.469318112,13.34
1,0.472975719,13.258
1,0.475301938,13.426
1,0.460085228,13.278
1,0.471318777,13.104
1,0.472505742,13.014
1,0.467646065,13.022
1,0.496784165,12.822
1,0.479920813,12.89
1,0.4847559,13.1
1,0.480961569,13.178
1,0.440303903,13.086
1,0.477319276,12.646
1,0.439125813,13.064
1,0.476563113,13.28
1,0.482839421,13.322
1,0.460461161,12.624
1,0.472165293,12.81
1,0.488304881,12.834
1,0.475356175,12.96
1,0.472912233,12.862
1,0.476279146,13.166
1,0.470801415,12.714
1,0.471328465,12.926
1,0.452602975,12.976
1,0.472768024,12.942
1,0.481110042,12.958
1,0.476958653,13.332
1,0.476648008,12.846
1,0.458837802,13.002
1,0.464389309,13.226
1,0.474126504,13.306
1,0.471934086,13.302
1,0.487032819,12.9
1,0.465090805,13.05
1,0.478466059,13.072
1,0.469963858,13.106
1,0.465441589,13.056
1,0.46683053,12.776
1,0.470388569,13.144
1,0.467630732,12.758
1,0.477303532,12.924
1,0.452613232,13.234
1,0.472762392,13.24
1,0.457460255,13.12
1,0.477041869,13.084
1,0.475560764,12.738
1,0.463316216,12.796
1,0.465935148,12.728
1,0.467740089,12.776
1,0.482038101,13.49
1,0.478106146,12.942
1,0.461778009,12.916
1,0.489250569,12.99
1,0.455163996,13.122
1,0.467068167,13.334
1,0.470737854,12.872
1,0.471693243,13.21
1,0.471017518,13.184
1,0.477912131,12.924
1,0.466336998,12.844
1,0.46099822,13.002
1,0.468843563,13.072
1,0.4577401,13.028
1,0.472027235,13.526
1,0.467409058,13.178
1,0.468923324,13.188
1,0.472923995,12.89
1,0.481446779,12.584
1,0.482147852,12.662
1,0.478669881,13.048
1,0.466057872,13.302
1,0.468280362,13.13
1,0.451239063,12.958
1,0.480628692,12.968
1,0.464029106,13.248
1,0.476350899,13.244
1,0.458280379,13.192
1,0.471499864,13.372
1,0.499709249,13.052
1,0.480253863,12.788
1,0.476903468,12.956
1,0.479582432,13.202
1,0.463966179,12.514
1,0.465492473,12.788
1,0.4702179,12.932
1,0.484736645,13.06
1,0.471993482,12.972
1,0.463606792,12.802
1,0.462417031,13.252
1,0.478820659,12.9
1,0.463595873,13.198
1,0.478636532,12.78
1,0.468972809,13.172
1,0.453235515,12.862
1,0.470156716,12.754
1,0.461565474,13.182
1,0.461103382,12.77
1,0.46514292,12.862
1,0.468020824,12.834
1,0.472746226,12.914
1,0.463220309,13.076
1,0.478440349,13.132
1,0.475801795,12.49
1,0.467069839,12.596
1,0.458295453,12.562
1,0.478445959,13.038
1,0.447470347,12.904
1,0.473350983,12.662
1,0.465742942,12.916
1,0.476425024,13.292
1,0.463559535,13.206
1,0.478338107,13.102
1,0.489598264,12.864
1,0.473753493,13.086
2,0.482918252,12.796
2,0.483939117,12.984
2,0.484887108,13.356
2,0.487304438,12.884
2,0.510955724,12.79
2,0.51499132,13.1
2,0.496218399,12.938
2,0.498032784,12.898
2,0.499112423,13.106
2,0.497615742,13.228
2,0.4956743,12.79
2,0.479734529,12.83
2,0.489226811,12.766
2,0.501847265,13.082
2,0.502025085,12.758
2,0.50504683,12.644
2,0.499358922,12.564
2,0.502021136,12.704
2,0.495500169,12.966
2,0.501711712,13.252
2,0.496621795,13.066
2,0.488883263,12.998
2,0.502985964,12.822
2,0.482714111,12.904
2,0.517716841,13.154
2,0.502658987,12.782
2,0.491635283,12.798
2,0.488532797,13.104
2,0.500687889,12.732
2,0.506121785,13.302
2,0.485661303,12.954
2,0.497121956,12.844
2,0.503490914,12.982
2,0.502045703,13.06
2,0.5047849,13.018
2,0.506633336,12.816
2,0.498830481,13.054
2,0.495621007,13.03
2,0.502982586,13
2,0.498740252,13.172
2,0.479107113,13.472
2,0.508414184,13.134
2,0.494908151,12.692
2,0.510005419,12.692
2,0.499495497,13.278
2,0.501642292,13.174
2,0.503865539,12.762
2,0.490568126,12.648
2,0.483423564,13.04
2,0.489359696,12.68
2,0.490811868,13.1
2,0.502166761,13.13
2,0.506845646,13.196
2,0.512115014,13.14
2,0.505636013,13.186
2,0.49654877,13.212
2,0.496486025,12.698
2,0.504346824,12.984
2,0.489549581,13.168
2,0.481091181,12.888
2,0.506941903,13.16
2,0.499222006,13.074
2,0.483476364,13.312
2,0.494703321,12.888
2,0.48682324,12.974
2,0.502393989,12.848
2,0.502463919,12.914
2,0.479342609,12.832
2,0.507756314,12.958
2,0.494297773,12.916
2,0.510325381,12.84
2,0.499575643,12.906
2,0.495790799,13.116
2,0.502670899,12.782
2,0.50059472,12.706
2,0.506693648,12.966
2,0.496780742,12.746
2,0.482990642,13.238
2,0.490927349,13.012
2,0.483020406,12.806
2,0.514344946,12.938
2,0.515024015,13.156
2,0.479561258,13.078
2,0.491552445,13.18
2,0.513911493,13.162
2,0.502045405,13.102
2,0.499995629,13.32
2,0.481412735,13.166
2,0.496459238,12.73
2,0.512361008,13.098
2,0.503876522,12.936
2,0.510783632,13.16
2,0.487486882,13.224
2,0.494642668,13.01
2,0.484316788,13.022
2,0.491767106,13.142
2,0.484875425,13.166
2,0.487029532,13.186
2,0.492313797,13.338
2,0.492001055,13.192
2,0.47499428,13.124
2,0.49200618,12.94
2,0.476330125,12.774
2,0.486340699,13.526
2,0.490730974,12.958
2,0.4891726,13.4
2,0.491945729,13.108
2,0.498858569,13.576
2,0.510830277,13.232
2,0.511184361,12.798
2,0.496892797,13.174
2,0.478737774,13.328
2,0.493049589,12.79
2,0.496294748,13.02
2,0.506385689,13.25
2,0.490113394,12.72
2,0.467833057,13.018
2,0.499169553,13.114
2,0.502749333,13.144
2,0.504092799,12.988
2,0.503195731,13.242
2,0.49719329,12.876
2,0.483760235,13.032
2,0.501992661,13.38
2,0.495212942,12.82
2,0.48454667,12.828
2,0.49936403,12.64
2,0.50738071,12.624
2,0.507451913,12.984
2,0.503205213,12.83
2,0.503541992,13.176
2,0.496699846,12.856
2,0.49363671,12.982
2,0.50060065,12.868
2,0.513791573,13.198
2,0.500075031,13.144
2,0.492004152,13.208
2,0.513623826,13.198
2,0.482502131,13.02
2,0.509442705,12.968
2,0.498772928,12.748
2,0.499463635,13.316
2,0.506575728,13.41
2,0.485827556,13.256
2,0.491919033,12.922
2,0.489880981,13.07
2,0.492856905,13.006
2,0.51222419,13.07
2,0.503228376,13.604
2,0.505872586,13.104
2,0.499106781,13.034
2,0.48665257,13.322
2,0.511157436,13.008
2,0.500485762,12.926
2,0.502116855,13.202
2,0.50968665,12.716
2,0.500542358,13.064
2,0.500244446,12.944
2,0.486938693,12.81
2,0.477857214,13.068
2,0.503685751,12.448
2,0.484790663,13.172
2,0.517161609,13.25
2,0.489370953,12.608
2,0.488329484,13.402
2,0.513072845,12.856
2,0.486751511,13.12
2,0.512317945,12.772
2,0.483905917,12.86
2,0.486583288,13.162
2,0.477910279,12.578
2,0.510411797,12.916
2,0.491134433,12.888
2,0.486736951,13.15
2,0.495722388,12.79
2,0.530492506,13.102
2,0.503471549,13.236
2,0.499224347,13.05
2,0.490521252,13.358
2,0.503984128,12.98
2,0.488921337,12.926
2,0.503968948,12.91
2,0.480201593,12.804
2,0.485314259,12.776
2,0.501345354,13.102
2,0.484878855,12.908
2,0.501878601,13.26
2,0.493886863,12.874
2,0.4984145,13.254
2,0.500557579,13.108
2,0.503113398,13.274
2,0.516223016,12.874
2,0.517560675,13.178
2,0.511117841,13.034
2,0.494807955,12.994
2,0.487341135,12.736
2,0.487416711,12.824
2,0.49906451,12.892
2,0.498442579,13.04
3,0.512439899,12.844
2,0.476392333,13.156
3,0.515093542,12.862
3,0.498904827,13.092
3,0.501759098,13.156
3,0.502625171,12.92
3,0.494800266,13.16
3,0.496902524,12.896
3,0.497569552,13.362
3,0.492943611,12.904
3,0.496569837,12.726
3,0.498528916,13.302
3,0.501880326,13.196
3,0.513023375,12.54
3,0.505071593,12.946
3,0.504074823,13.2
3,0.489673622,13.262
3,0.50408059,12.862
3,0.499145342,13.038
3,0.513975211,13.112
3,0.495740345,13.156
3,0.505618476,12.662
3,0.491337612,12.906
3,0.505593508,13.036
3,0.51277083,12.902
3,0.498883704,13.172
3,0.497398611,12.984
3,0.481827185,13.206
3,0.500181502,13.242
3,0.503465001,13.006
3,0.491861967,12.532
3,0.48910535,13.288
3,0.506961529,13.078
3,0.514403497,13.174
3,0.514258519,13.162
3,0.488185982,13.342
3,0.497545359,13.096
3,0.498366301,13.082
3,0.500094636,13.468
3,0.50091603,12.958
3,0.509709141,12.964
3,0.480006117,12.836
3,0.488561135,12.718
3,0.501234571,13.226
3,0.480938827,13.122
3,0.499974874,12.988
3,0.502696333,13.074
3,0.502051295,13.104
3,0.512480633,13.1
3,0.509876131,13.356
3,0.488896216,12.98
3,0.53491254,13.114
3,0.497228077,12.986
3,0.494290186,12.742
3,0.517608747,12.99
3,0.489936434,12.988
3,0.506068529,13.092
3,0.517049488,12.964
3,0.499135082,13.044
3,0.492798684,13.06
3,0.516289529,12.922
3,0.506649637,13.166
3,0.494509609,12.952
3,0.508239595,12.694
3,0.493440338,12.946
3,0.508609367,13.002
3,0.506823175,13.032
3,0.480600298,13.442
3,0.508158733,12.866
3,0.495751641,12.712
3,0.496605367,12.64
3,0.50572083,12.904
3,0.501832775,13.272
3,0.499894685,12.88
3,0.508965663,13.028
3,0.494695198,12.956
3,0.482551,12.956
3,0.498024568,12.852
3,0.487228436,12.914
3,0.512343925,13.066
3,0.500843084,12.554
3,0.484290823,13.34
3,0.505050059,12.934
3,0.484446682,13.084
3,0.509667637,13.418
3,0.485530714,13.026
3,0.502783324,13.01
3,0.517297369,12.7
3,0.477626481,13.31
3,0.48559746,13.066
3,0.507264324,13.108
3,0.491896709,12.816
3,0.484006493,12.596
3,0.512102338,13.214
3,0.504809288,12.9
3,0.524336695,12.984
3,0.499098031,13.086
3,0.495017604,13.122
3,0.482165244,13.07
3,0.491024947,13.094
3,0.512435686,12.944
3,0.482868611,12.704
3,0.514697492,12.868
3,0.508094733,13.046
3,0.519692054,13.026
3,0.514301707,13.13
3,0.502711631,12.768
3,0.493296918,13.082
3,0.496660803,12.798
3,0.492023646,12.846
3,0.507198473,12.98
3,0.494693448,12.912
3,0.485056794,13.196
3,0.494971853,12.886
3,0.493508652,13.246
3,0.501865766,13.004
3,0.50948906,12.768
3,0.49300898,12.934
3,0.505443776,13.022
3,0.504839996,12.912
3,0.499971901,13.048
3,0.503116657,12.416
3,0.463867955,13.062
3,0.488635177,12.842
3,0.507906643,13.074
3,0.506535711,13.482
3,0.497436397,13.614
3,0.483040493,12.868
3,0.504384724,12.792
3,0.495018819,13.05
3,0.48746702,12.874
3,0.487485691,12.812
3,0.502206054,13.136
3,0.503870955,13.052
3,0.502358394,12.822
3,0.487659534,12.914
3,0.503515242,12.858
3,0.490335061,13.036
3,0.506890533,12.774
3,0.509621636,12.832
3,0.487354788,12.558
3,0.511613506,13.244
3,0.501167589,13.238
3,0.487297206,12.86
3,0.513924597,13.096
3,0.483631939,12.586
3,0.481361472,13.266
3,0.500474703,12.838
3,0.508212292,13.022
3,0.496008159,13.326
3,0.489086099,13.234
3,0.498946367,13.178
3,0.496236599,12.98
3,0.502382175,13.398
3,0.513951954,13.144
3,0.510091599,13.132
3,0.502280391,12.826
3,0.485464958,13.154
3,0.476894265,12.798
3,0.495486498,12.91
3,0.494157943,12.874
3,0.508492218,13.144
3,0.495117035,12.984
3,0.477980361,13.112
3,0.488391035,12.7
3,0.503274307,12.696
3,0.487619574,12.942
3,0.511576662,13.008
3,0.464330119,13.078
3,0.49786584,13.338
3,0.491577129,13.012
3,0.48974786,13.004
3,0.505229923,13.076
3,0.495987542,12.612
3,0.482555017,13.118
3,0.503157916,12.75
3,0.506917708,12.758
3,0.51901552,13.388
3,0.497932827,13.008
3,0.509046514,12.926
3,0.499486797,12.892
3,0.498700293,12.974
3,0.497036893,12.942
3,0.508340937,12.768
3,0.491749481,13.278
3,0.482481689,13.28
3,0.495440712,13.448
3,0.486633078,12.688
3,0.508589492,13.236
3,0.503874148,13.066
3,0.518510642,13.17
3,0.498367892,13.338
3,0.493504814,12.8
3,0.489153512,12.702
3,0.509784434,13.014
3,0.483428558,12.544
3,0.506819321,12.788
3,0.488642355,13.18
3,0.496184518,13.232
3,0.504847241,12.858
1,0.483543919,13.32
1,0.466378281,13.326
1,0.462293821,13.538
1,0.45973104,13.514
3,0.491805492,13.092
1,0.468895767,13.468
1,0.459003653,13.666
1,0.472214705,13.546
1,0.491060476,13.688
1,0.463547625,13.45
1,0.481113146,13.46
1,0.451953034,13.778
1,0.465244086,13.264
1,0.467626895,13.916
1,0.479414904,13.52
1,0.471125244,13.624
1,0.459623738,13.496
1,0.45482859,13.238
1,0.478147232,13.358
1,0.47806507,13.61
1,0.463927379,13.136
1,0.481207392,13.37
1,0.460671649,13.506
1,0.481892521,13.394
1,0.457511367,13.366
1,0.483132914,13.116
1,0.458371567,13.772
1,0.457921125,13.872
1,0.463569394,13.36
1,0.456116218,13.574
1,0.460238889,13.51
1,0.457383501,13.878
1,0.46915465,13.194
1,0.481597596,13.256
1,0.45604189,13.566
1,0.459037069,13.81
1,0.455359949,13.672
1,0.458011374,13.172
1,0.458773759,13.704
1,0.467355012,13.022
1,0.46752734,13.196
1,0.472071321,13.224
1,0.47328113,13.038
1,0.46417852,13.264
1,0.463357481,13.332
1,0.450437784,13.446
1,0.47267699,13.39
1,0.47784108,13.334
1,0.463458997,13.404
1,0.472654371,13.228
1,0.475610148,13.59
1,0.476089664,13.458
1,0.456630971,13.59
1,0.471936276,13.53
1,0.46619138,13.312
1,0.469305881,13.756
1,0.480416736,13.526
1,0.480103167,13.756
1,0.447528704,13.216
1,0.461388645,13.264
1,0.471797078,13.668
1,0.456932343,13.624
1,0.481547683,13.244
1,0.470309443,13.34
1,0.449292941,13.55
1,0.472727263,13.714
1,0.473304458,13.678
1,0.459246437,13.55
1,0.456803483,13.036
1,0.468407365,13.28
1,0.471344981,13.204
1,0.474178777,13.622
1,0.470219615,13.528
1,0.454175487,13.416
1,0.466954142,13.458
1,0.480234655,13.826
1,0.453423627,13.3
1,0.48682237,13.498
1,0.475109809,13.444
1,0.454547487,13.358
1,0.45105877,13.534
1,0.449136568,13.504
1,0.457109148,13.856
1,0.472791293,13.38
1,0.472770717,13.338
1,0.439242778,13.67
1,0.464315445,13.696
1,0.460513424,13.292
1,0.475874466,13.582
1,0.488015493,13.2
1,0.456021652,13.472
1,0.469583892,13.41
1,0.465558588,13.7
1,0.4871988,13.018
1,0.47314061,13.662
1,0.46683219,12.908
1,0.458986799,13.384
1,0.457024411,13.24
1,0.460207194,13.058
1,0.503290874,13.392
1,0.485058744,13.54
1,0.4831897,13.696
1,0.459888928,13.832
1,0.477079088,13.316
1,0.464924867,13.408
1,0.468627541,13.474
